HUC12,VALUE_0,VALUE_1,VALUE_2,VALUE_3,VALUE_4,VALUE_5
031403010101,0.0,0.0,0.0,0.0,400000.0,0.0
031501100701,80000.0,0.0,0.0,0.0,12840000.0,0.0
030701031403,440000.0,0.0,0.0,0.0,3960000.0,0.0
030701031602,2080000.0,1120000.0,920000.0,4560000.0,5560000.0,2960000.0
030701031501,280000.0,0.0,0.0,0.0,3240000.0,0.0
031300051001,1400000.0,0.0,0.0,0.0,20640000.0,0.0
030701031604,240000.0,0.0,0.0,0.0,9440000.0,0.0
031300050904,3080000.0,0.0,0.0,720000.0,25600000.0,0.0
030701031306,0.0,0.0,0.0,0.0,2360000.0,0.0
030701031601,11400000.0,3960000.0,4520000.0,9120000.0,42560000.0,4200000.0
030701031402,40000.0,0.0,0.0,0.0,1360000.0,0.0
030701031401,5360000.0,0.0,0.0,0.0,37760000.0,0.0
031300050903,840000.0,0.0,0.0,0.0,9760000.0,0.0
030701031307,560000.0,360000.0,480000.0,1120000.0,11200000.0,160000.0
030701031603,6200000.0,1920000.0,1720000.0,4480000.0,42640000.0,440000.0
030701020501,2720000.0,0.0,0.0,0.0,16920000.0,0.0
031300020703,80000.0,0.0,400000.0,320000.0,0.0,0.0
030701031203,1240000.0,680000.0,1040000.0,2760000.0,26240000.0,200000.0
031300050501,40000.0,0.0,0.0,120000.0,560000.0,0.0
031300050402,80000.0,0.0,0.0,0.0,1400000.0,0.0
031300020702,2480000.0,0.0,440000.0,2880000.0,25760000.0,0.0
030701031201,5200000.0,0.0,0.0,0.0,41960000.0,0.0
030701031202,160000.0,0.0,0.0,0.0,1880000.0,0.0
030701011703,480000.0,0.0,0.0,0.0,15640000.0,0.0
031300050601,1960000.0,0.0,0.0,0.0,24200000.0,0.0
031300050304,600000.0,0.0,0.0,0.0,4160000.0,0.0
031300050902,4920000.0,0.0,0.0,0.0,33280000.0,0.0
030701031204,80000.0,0.0,0.0,0.0,7680000.0,0.0
031300020701,3440000.0,0.0,0.0,1240000.0,33720000.0,0.0
031300050108,200000.0,0.0,0.0,0.0,9280000.0,0.0
031300050901,17600000.0,0.0,0.0,0.0,35040000.0,0.0
030701031105,3320000.0,0.0,0.0,0.0,24800000.0,0.0
031300020501,3680000.0,120000.0,520000.0,2640000.0,61600000.0,0.0
031300050303,1640000.0,0.0,0.0,0.0,15320000.0,0.0
031300050305,3080000.0,0.0,0.0,0.0,30640000.0,0.0
030701031005,800000.0,240000.0,520000.0,1880000.0,2960000.0,0.0
030701031104,10800000.0,0.0,0.0,0.0,35640000.0,0.0
031300020503,5000000.0,1120000.0,1800000.0,8960000.0,39280000.0,400000.0
030701031302,0.0,920000.0,880000.0,280000.0,0.0,240000.0
031300050206,7920000.0,0.0,0.0,0.0,69880000.0,0.0
030701031004,4320000.0,1920000.0,2560000.0,5720000.0,48160000.0,2000000.0
030701031006,680000.0,0.0,0.0,0.0,13080000.0,0.0
031300050107,23400000.0,0.0,0.0,0.0,68000000.0,0.0
030701031106,520000.0,0.0,0.0,0.0,18400000.0,0.0
031300020502,9240000.0,0.0,0.0,0.0,36080000.0,0.0
030701011701,1280000.0,1600000.0,2400000.0,5960000.0,7440000.0,480000.0
031300050302,14440000.0,400000.0,560000.0,1880000.0,60720000.0,0.0
030701031001,8400000.0,0.0,0.0,0.0,56840000.0,0.0
030701031102,7000000.0,1040000.0,1960000.0,6800000.0,68320000.0,480000.0
030701011606,440000.0,0.0,0.0,0.0,14960000.0,0.0
031300050106,2280000.0,0.0,0.0,280000.0,22800000.0,0.0
031300020403,24480000.0,0.0,0.0,0.0,58040000.0,0.0
030701031003,600000.0,4040000.0,2520000.0,1760000.0,3360000.0,8560000.0
031300050301,25200000.0,0.0,0.0,0.0,20160000.0,0.0
030701031101,10560000.0,1160000.0,2280000.0,6800000.0,54200000.0,240000.0
031300050205,22120000.0,920000.0,2960000.0,10920000.0,64640000.0,200000.0
030701031103,24200000.0,120000.0,280000.0,1560000.0,39240000.0,40000.0
031300050105,13880000.0,0.0,0.0,0.0,38200000.0,0.0
030701011503,4600000.0,480000.0,1480000.0,4800000.0,10760000.0,200000.0
030701030903,1080000.0,0.0,0.0,0.0,33080000.0,0.0
030701011604,4840000.0,0.0,0.0,2840000.0,40760000.0,0.0
031300020401,720000.0,0.0,0.0,80000.0,13800000.0,0.0
030701030901,13920000.0,640000.0,960000.0,2760000.0,40200000.0,80000.0
031300050202,16840000.0,40000.0,440000.0,1520000.0,42320000.0,0.0
030701011501,480000.0,3640000.0,2080000.0,2360000.0,200000.0,8200000.0
030701030902,7880000.0,0.0,400000.0,2160000.0,72560000.0,0.0
030701011605,1880000.0,0.0,0.0,0.0,20600000.0,0.0
031300050203,39920000.0,960000.0,1200000.0,3920000.0,34200000.0,200000.0
031300050104,36920000.0,680000.0,2560000.0,9280000.0,57080000.0,40000.0
031300020404,520000.0,0.0,0.0,0.0,16640000.0,0.0
030701011803,3720000.0,320000.0,1080000.0,4000000.0,12520000.0,40000.0
030701030302,22160000.0,720000.0,1040000.0,3400000.0,37560000.0,120000.0
031300020402,10400000.0,1080000.0,1760000.0,4320000.0,100400000.0,400000.0
030701011802,80000.0,0.0,0.0,0.0,6800000.0,0.0
031501090405,80000.0,0.0,0.0,0.0,920000.0,0.0
030701030303,40720000.0,80000.0,280000.0,1560000.0,61400000.0,0.0
031300050201,31280000.0,440000.0,560000.0,1640000.0,54280000.0,240000.0
031300020310,200000.0,0.0,0.0,0.0,7040000.0,0.0
031300050204,35160000.0,240000.0,440000.0,1120000.0,58480000.0,120000.0
030701030203,60760000.0,3520000.0,1720000.0,4360000.0,29120000.0,15280000.0
030701030204,15320000.0,0.0,0.0,0.0,31520000.0,0.0
030701011502,1320000.0,7440000.0,5280000.0,1720000.0,40000.0,15080000.0
031300020312,880000.0,0.0,0.0,0.0,14560000.0,0.0
031300020311,1920000.0,0.0,0.0,0.0,51560000.0,0.0
030701030301,4680000.0,1720000.0,3720000.0,10480000.0,25480000.0,160000.0
030701030603,4280000.0,0.0,0.0,440000.0,49080000.0,0.0
031300020307,10600000.0,1440000.0,2280000.0,8960000.0,34720000.0,1440000.0
031300020305,3600000.0,1280000.0,2240000.0,6720000.0,16280000.0,440000.0
031300050102,34440000.0,640000.0,1120000.0,2080000.0,9120000.0,160000.0
030701030305,12040000.0,480000.0,960000.0,2120000.0,75720000.0,80000.0
031300050103,52680000.0,760000.0,1560000.0,2640000.0,35640000.0,120000.0
030701030802,2400000.0,360000.0,880000.0,2800000.0,21200000.0,40000.0
030701030202,27520000.0,0.0,0.0,560000.0,51200000.0,0.0
030701030201,46960000.0,80000.0,480000.0,1520000.0,11040000.0,0.0
031300020303,25360000.0,5640000.0,9680000.0,18400000.0,13680000.0,1200000.0
030701011406,120000.0,0.0,0.0,0.0,6480000.0,0.0
031300020306,13880000.0,0.0,0.0,0.0,30880000.0,0.0
031300050101,110880000.0,400000.0,1440000.0,2240000.0,10640000.0,80000.0
030701030803,240000.0,0.0,0.0,0.0,8720000.0,0.0
030701011104,280000.0,0.0,0.0,0.0,11720000.0,0.0
030701011103,760000.0,0.0,0.0,0.0,8040000.0,0.0
030601080101,3680000.0,0.0,0.0,0.0,14080000.0,0.0
030701030801,10680000.0,0.0,80000.0,1040000.0,22800000.0,0.0
030701011407,5960000.0,0.0,0.0,0.0,22800000.0,0.0
031300020302,63240000.0,1400000.0,1640000.0,4760000.0,38960000.0,480000.0
031300020308,7880000.0,0.0,0.0,0.0,55040000.0,0.0
031300020301,13480000.0,3120000.0,4400000.0,7080000.0,31320000.0,2120000.0
030701030107,16680000.0,4280000.0,6240000.0,14960000.0,46040000.0,3680000.0
030701011402,0.0,0.0,0.0,80000.0,0.0,0.0
030601080102,40000.0,0.0,0.0,0.0,0.0,0.0
031300020309,11920000.0,0.0,0.0,0.0,80720000.0,0.0
030701011405,1880000.0,0.0,0.0,120000.0,19160000.0,0.0
030701011002,6360000.0,80000.0,440000.0,1560000.0,35920000.0,0.0
030701030601,48080000.0,840000.0,2080000.0,10000000.0,53680000.0,680000.0
030701030304,44480000.0,0.0,320000.0,2200000.0,48080000.0,40000.0
030701011401,4480000.0,1160000.0,1640000.0,4640000.0,19440000.0,1040000.0
031300020304,44480000.0,1400000.0,2640000.0,5440000.0,20400000.0,600000.0
030701011102,2360000.0,0.0,0.0,0.0,30160000.0,0.0
030701030106,24680000.0,2600000.0,3040000.0,6040000.0,26520000.0,4440000.0
030701030101,55160000.0,560000.0,1320000.0,3040000.0,4920000.0,240000.0
031300020103,61760000.0,3480000.0,5880000.0,9880000.0,6560000.0,1680000.0
030701010907,40000.0,400000.0,440000.0,120000.0,0.0,40000.0
030701011303,3640000.0,0.0,0.0,440000.0,53720000.0,0.0
030601050301,7400000.0,0.0,0.0,40000.0,43800000.0,0.0
030701030102,74200000.0,560000.0,2120000.0,4120000.0,9160000.0,400000.0
031300020104,33920000.0,1280000.0,1680000.0,4560000.0,5080000.0,600000.0
030701030105,49560000.0,6640000.0,5480000.0,12320000.0,22920000.0,5960000.0
030701010706,120000.0,400000.0,720000.0,1400000.0,1040000.0,440000.0
030701011302,2600000.0,120000.0,520000.0,3640000.0,15200000.0,0.0
030701011101,7400000.0,40000.0,440000.0,2760000.0,46800000.0,0.0
030701030103,77680000.0,0.0,0.0,40000.0,22360000.0,0.0
030701030502,28040000.0,200000.0,760000.0,4160000.0,38360000.0,40000.0
030701030707,4760000.0,2880000.0,4240000.0,11560000.0,38880000.0,880000.0
031300020201,560000.0,0.0,0.0,0.0,1120000.0,0.0
030701010705,720000.0,3960000.0,4520000.0,7360000.0,3080000.0,2720000.0
031300020203,10440000.0,0.0,0.0,0.0,11640000.0,0.0
030601050302,80000.0,0.0,0.0,0.0,5440000.0,0.0
030701011306,120000.0,0.0,0.0,0.0,3000000.0,0.0
030701030708,4360000.0,840000.0,1240000.0,4480000.0,49040000.0,80000.0
031300020101,60840000.0,200000.0,440000.0,1920000.0,9760000.0,240000.0
031300020208,62840000.0,3280000.0,4440000.0,7160000.0,23080000.0,8240000.0
030701030602,7960000.0,760000.0,1720000.0,6200000.0,55440000.0,40000.0
031300011204,56000000.0,160000.0,200000.0,440000.0,5520000.0,120000.0
030601050402,5880000.0,0.0,880000.0,3720000.0,25640000.0,0.0
030701030104,79040000.0,0.0,40000.0,320000.0,17880000.0,0.0
030701011301,2040000.0,0.0,0.0,40000.0,37040000.0,0.0
030601050201,0.0,0.0,0.0,0.0,280000.0,0.0
030701011304,280000.0,0.0,0.0,0.0,15120000.0,0.0
031300011202,65320000.0,360000.0,400000.0,720000.0,9600000.0,80000.0
031300011106,16640000.0,920000.0,1680000.0,2520000.0,760000.0,680000.0
030701030501,38160000.0,2320000.0,3640000.0,9400000.0,40080000.0,1320000.0
031300020102,65320000.0,200000.0,120000.0,520000.0,17000000.0,40000.0
030701010904,160000.0,0.0,0.0,0.0,8120000.0,0.0
030701030705,14080000.0,40000.0,640000.0,2680000.0,35280000.0,0.0
030601050204,5360000.0,0.0,0.0,0.0,30520000.0,0.0
030701030706,17600000.0,160000.0,600000.0,1680000.0,60280000.0,0.0
030701010905,400000.0,0.0,0.0,0.0,4760000.0,0.0
030701010903,13840000.0,80000.0,160000.0,1520000.0,43840000.0,40000.0
031300020207,1840000.0,0.0,0.0,0.0,360000.0,0.0
031300011105,23960000.0,2120000.0,1680000.0,2640000.0,5520000.0,5160000.0
030701010704,800000.0,1480000.0,2280000.0,4400000.0,800000.0,320000.0
031300011104,45600000.0,80000.0,80000.0,360000.0,3200000.0,480000.0
030701010605,200000.0,1560000.0,2960000.0,4280000.0,1360000.0,440000.0
030701030703,10200000.0,0.0,0.0,0.0,26560000.0,0.0
030701030403,45480000.0,0.0,0.0,0.0,10560000.0,0.0
030701010606,80000.0,0.0,0.0,0.0,6200000.0,0.0
030601050104,40000.0,0.0,0.0,0.0,1360000.0,0.0
031300011201,89720000.0,200000.0,400000.0,1680000.0,6960000.0,120000.0
030701030503,47440000.0,1280000.0,2400000.0,4960000.0,23680000.0,80000.0
030601050202,2520000.0,0.0,0.0,0.0,45840000.0,0.0
030601050205,320000.0,0.0,0.0,0.0,6280000.0,0.0
031300011203,76840000.0,720000.0,1240000.0,3640000.0,12720000.0,880000.0
031300020206,200000.0,0.0,0.0,0.0,80000.0,0.0
030701010902,2560000.0,1840000.0,4000000.0,9800000.0,17880000.0,360000.0
030701010901,1520000.0,1200000.0,2320000.0,4720000.0,9080000.0,440000.0
030701030704,8800000.0,0.0,0.0,0.0,73440000.0,0.0
030701030401,50160000.0,120000.0,360000.0,1360000.0,3360000.0,40000.0
030701010804,8240000.0,360000.0,1240000.0,4240000.0,40880000.0,40000.0
030701030405,63400000.0,0.0,0.0,0.0,11400000.0,0.0
030701010305,15600000.0,0.0,0.0,360000.0,31280000.0,0.0
030701010805,2560000.0,1120000.0,1880000.0,2640000.0,26440000.0,280000.0
030701030702,24760000.0,0.0,0.0,40000.0,29800000.0,0.0
031300011103,66720000.0,560000.0,1560000.0,3280000.0,8920000.0,1400000.0
031501040807,80000.0,0.0,0.0,0.0,0.0,0.0
030701010306,18640000.0,0.0,80000.0,1040000.0,15920000.0,0.0
031300011101,44000000.0,3840000.0,1920000.0,3640000.0,3440000.0,6360000.0
030701030402,51360000.0,80000.0,120000.0,360000.0,8800000.0,0.0
031300010907,84000000.0,4520000.0,3360000.0,5360000.0,7360000.0,5360000.0
030701010304,12120000.0,2120000.0,3800000.0,11240000.0,21280000.0,760000.0
031300011102,32840000.0,40000.0,120000.0,1400000.0,8520000.0,0.0
030701010803,17040000.0,1880000.0,2560000.0,7120000.0,26920000.0,6880000.0
030701010802,14160000.0,0.0,0.0,0.0,36200000.0,0.0
030701010602,1960000.0,3680000.0,5040000.0,15640000.0,11440000.0,2800000.0
030701030701,47160000.0,440000.0,880000.0,3000000.0,16960000.0,40000.0
031300010905,38800000.0,2360000.0,2120000.0,5000000.0,4160000.0,2480000.0
030701030404,50000000.0,0.0,0.0,80000.0,11600000.0,0.0
030701010303,9280000.0,1400000.0,1640000.0,4920000.0,29240000.0,600000.0
030701010801,25560000.0,80000.0,200000.0,680000.0,27520000.0,0.0
031300011003,34520000.0,120000.0,0.0,800000.0,3480000.0,0.0
030701010601,21440000.0,3360000.0,5960000.0,15000000.0,42240000.0,880000.0
030701010307,47640000.0,4240000.0,6240000.0,13560000.0,23480000.0,4400000.0
031300011004,39000000.0,80000.0,440000.0,400000.0,7680000.0,1040000.0
031501040806,27840000.0,0.0,0.0,0.0,7680000.0,0.0
031300010906,26720000.0,0.0,0.0,0.0,5440000.0,0.0
030701010302,14880000.0,0.0,40000.0,400000.0,40560000.0,0.0
031501040804,33680000.0,0.0,0.0,0.0,23280000.0,0.0
031501040808,11920000.0,0.0,0.0,0.0,4480000.0,0.0
030701010203,26840000.0,1840000.0,2120000.0,4120000.0,36400000.0,2040000.0
030701010505,41480000.0,2880000.0,2840000.0,5440000.0,13760000.0,2920000.0
031501040803,19920000.0,0.0,0.0,0.0,28160000.0,0.0
031300010902,49120000.0,1480000.0,2440000.0,4360000.0,17800000.0,1000000.0
030601040404,1000000.0,0.0,0.0,480000.0,11600000.0,0.0
030701010301,5800000.0,1520000.0,1680000.0,6480000.0,34920000.0,960000.0
031501041004,0.0,0.0,0.0,40000.0,0.0,240000.0
030701010205,8440000.0,800000.0,1680000.0,5400000.0,34560000.0,160000.0
031300010903,32560000.0,680000.0,1440000.0,5160000.0,14360000.0,120000.0
030601040403,5800000.0,0.0,360000.0,3600000.0,31520000.0,0.0
031501040809,25880000.0,0.0,0.0,400000.0,20560000.0,0.0
030701010204,21720000.0,0.0,0.0,40000.0,64440000.0,0.0
031501041203,0.0,0.0,0.0,120000.0,320000.0,0.0
031300010904,49720000.0,200000.0,400000.0,1040000.0,18320000.0,1000000.0
031300011002,51080000.0,0.0,0.0,0.0,24760000.0,0.0
030701010501,9200000.0,1360000.0,2960000.0,11480000.0,25800000.0,880000.0
030701010202,29080000.0,440000.0,840000.0,3000000.0,25560000.0,80000.0
030701010504,10040000.0,3240000.0,4720000.0,8280000.0,22200000.0,2120000.0
031300010901,47520000.0,1800000.0,2000000.0,5640000.0,22400000.0,4400000.0
031501040802,29360000.0,0.0,0.0,0.0,31000000.0,0.0
031501041001,13240000.0,6760000.0,4720000.0,6600000.0,5400000.0,8000000.0
030701010106,13800000.0,1120000.0,1920000.0,7400000.0,37080000.0,240000.0
030601040604,40000.0,0.0,0.0,0.0,1760000.0,0.0
030601040402,9760000.0,360000.0,920000.0,5760000.0,35080000.0,40000.0
030701010503,1360000.0,0.0,0.0,680000.0,6920000.0,0.0
031501040801,7920000.0,440000.0,1320000.0,5400000.0,38160000.0,40000.0
031501040805,30000000.0,0.0,0.0,0.0,63360000.0,0.0
031501040604,15560000.0,0.0,0.0,520000.0,37200000.0,0.0
030701010105,13720000.0,0.0,0.0,1400000.0,57760000.0,0.0
031300011001,41680000.0,520000.0,1040000.0,3480000.0,40440000.0,40000.0
030601040605,240000.0,0.0,0.0,0.0,3000000.0,0.0
030701010201,43680000.0,1400000.0,2000000.0,5720000.0,52080000.0,1560000.0
030701010405,13400000.0,0.0,0.0,0.0,59160000.0,0.0
031501040605,10640000.0,5000000.0,4200000.0,4160000.0,6720000.0,6720000.0
030601040603,10440000.0,0.0,160000.0,1840000.0,51000000.0,0.0
031300010804,18840000.0,0.0,0.0,0.0,21320000.0,0.0
030701010406,9960000.0,0.0,0.0,0.0,57880000.0,0.0
030701010502,4360000.0,0.0,0.0,0.0,22080000.0,0.0
031501040602,7040000.0,960000.0,1480000.0,4080000.0,21200000.0,160000.0
031501040603,16880000.0,320000.0,1280000.0,4240000.0,30120000.0,80000.0
031501040305,18240000.0,1080000.0,960000.0,2560000.0,51160000.0,360000.0
030601040602,3440000.0,0.0,0.0,0.0,32720000.0,0.0
030701010102,4920000.0,0.0,0.0,0.0,33200000.0,0.0
030701010104,21240000.0,2280000.0,3640000.0,6240000.0,25520000.0,5360000.0
031300010806,4560000.0,0.0,0.0,0.0,16440000.0,0.0
031501040601,9600000.0,4040000.0,4360000.0,10880000.0,29040000.0,4000000.0
030701010404,5080000.0,0.0,0.0,0.0,27160000.0,0.0
030701010101,7760000.0,0.0,80000.0,640000.0,33120000.0,0.0
031300010805,5200000.0,0.0,0.0,0.0,21080000.0,0.0
031300010803,29360000.0,0.0,0.0,320000.0,17040000.0,0.0
030601030510,40000.0,1720000.0,280000.0,0.0,0.0,2920000.0
030701010103,17080000.0,2680000.0,4400000.0,11880000.0,31400000.0,1160000.0
031300010802,8240000.0,0.0,0.0,0.0,24040000.0,0.0
030601070102,120000.0,0.0,0.0,0.0,1040000.0,0.0
031501040304,15320000.0,0.0,0.0,0.0,37240000.0,0.0
031501040303,3640000.0,2000000.0,2880000.0,9680000.0,16760000.0,1720000.0
031300010705,3720000.0,0.0,0.0,0.0,8840000.0,0.0
030601070105,840000.0,0.0,0.0,0.0,4840000.0,0.0
031300010704,5120000.0,0.0,0.0,0.0,19880000.0,0.0
030601040211,40000.0,0.0,0.0,0.0,1080000.0,0.0
030601040207,16920000.0,840000.0,1360000.0,3640000.0,49840000.0,120000.0
031501040306,4560000.0,4520000.0,4120000.0,5840000.0,34560000.0,3320000.0
030601040208,880000.0,0.0,0.0,0.0,8520000.0,0.0
031501040301,1520000.0,2120000.0,4680000.0,10320000.0,6760000.0,1760000.0
030601040303,1440000.0,0.0,0.0,0.0,14720000.0,0.0
030701010402,2200000.0,0.0,0.0,0.0,40440000.0,0.0
030601040301,1360000.0,200000.0,600000.0,1840000.0,14040000.0,0.0
030601040204,360000.0,0.0,0.0,0.0,5760000.0,0.0
031300010801,23880000.0,280000.0,800000.0,1320000.0,20440000.0,40000.0
030601030505,12080000.0,1440000.0,1680000.0,4400000.0,25280000.0,360000.0
030501090703,4360000.0,0.0,0.0,0.0,34240000.0,0.0
031300010703,5480000.0,0.0,0.0,0.0,19200000.0,0.0
031501040107,8520000.0,3480000.0,3520000.0,7000000.0,30960000.0,12920000.0
030701010403,600000.0,0.0,0.0,0.0,12760000.0,0.0
030601070101,14560000.0,0.0,0.0,0.0,47480000.0,0.0
031300010702,13280000.0,0.0,0.0,0.0,37200000.0,0.0
030601040206,800000.0,0.0,0.0,0.0,9600000.0,0.0
